S_pareto,S_lognormal
179033.24062175376,650714.2035305676
116842.66832198758,255334.50871352974
120647.81999694387,256028.02101609696
107553.48598931395,669967.3265679952
155326.66081347762,474597.31541700027
118714.59306354537,801735.8310292282
1309377.1313769084,579670.3850839646
123233.90449658096,525853.8464505589
143447.86740888446,494625.03984930826
90028.25847116172,504571.30875508365
113115.03089554071,176728.50635915637
154522.54968883452,584719.666255051
107874.50588104852,476908.45840347477
144986.59468899074,264449.62078239897
133010.20847864842,522306.3170697422
160240.57010793407,417346.0437691818
130249.13127389287,345400.1136757706
152398.8055346697,351532.1342993658
105503.60411809062,728393.3573529315
216639.20247503257,532589.2867989794
141219.10031348848,1141922.296863386
239074.10446254385,837606.5600085789
122715.70763014149,276718.4684652605
159507.57738891768,443222.52816233365
141300.30600977756,522014.2092712697
118742.37300703718,266028.8440371924
144844.82817154343,397835.0553217132
221678.3918972409,268789.85398957704
75583.45248722861,370315.95494311216
91190.00510013275,440543.69337903656
139587.65186110546,437559.9936301484
145466.250593494,274567.90152458963
100074.95698892267,617420.8057922372
144699.12902412075,487010.68802823033
103319.4828955172,343892.50601196
225154.70842139496,356781.0658492335
108136.81627319279,349202.28016609437
266401.9656480684,569745.9079225619
87244.35397885095,361939.46464753064
121774.48298708237,271120.5220244622
135088.97599697948,901425.3075655468
166613.7727808411,522928.1270800153
164568.01137849022,659598.914189577
562777.7040201497,579233.4770240701
126575.18909514787,445157.350141081
163960.01780258084,508349.2281788581
158049.16622544822,459716.8710599417
93224.98426396461,394098.1280965397
70799.07417311681,338782.5651442022
147571.861964574,392861.90034597006
105997.19492884257,231214.09759571438
163734.74344438085,337713.1982121712
113414.6138416533,330000.4030990132
150557.45962335108,755257.6139635649
108840.44804463138,667634.2792169676
172912.7828012199,356105.6826151776
149243.53920837244,453933.37275452603
106776.92903539898,368644.5863090738
118459.97217112286,423559.27780062973
93219.04909664585,242560.91557422827
130854.48225703294,375087.488767654
137000.30454557418,242115.8073443862
50150.145208252216,226288.65565303806
124541.5564035491,334988.23051230307
138403.69184568006,338317.1712993801
146735.3376781512,367554.6792805675
110288.7884453117,302934.2913701367
130679.62865167209,743618.0931930445
105413.5755179722,274288.7072681213
193456.73661392904,619436.7406312646
124754.63062320535,246260.72557954185
78213.0772667983,235159.74322293245
123718.11548551335,332037.81421929994
203023.86350165174,668761.8704380189
91201.2191723651,339621.15538224194
103807.71067762394,373519.84795754915
155629.47174702416,461799.821503198
189288.13592345236,986964.6861324267
150745.13944441485,266888.0914844184
101985.31834973305,591463.5525368525
116192.85433159127,339795.97782469424
145297.3295622772,333561.0080555722
142380.91606392505,432971.5689155136
182683.80655147872,422449.02142896777
131103.08869086803,642190.5947854762
123942.23431856015,308243.7697073423
219048.3018401985,412774.0402620901
105333.55666432875,651222.9250732213
135621.78877698234,273693.9749912071
87332.75471822434,639621.8274589311
133982.84187698533,653978.7416395659
137772.9759013127,530779.7477569919
108826.38612715832,565102.7533079783
115555.8500271265,406339.3238114174
127359.5395963718,273332.77571111114
248916.05863363697,387125.82850190764
125365.58312119069,496106.52732547413
97452.16674511667,682336.0025553681
85234.49054229441,386322.5564652041
145602.58779537454,594495.6784915854
115055.3787238695,631130.8695338534
111694.07380381902,241608.15652859848
102516.76666026481,449885.04403799307
145257.86710381045,623071.6034714482
134756.26860080424,345279.5435095211
111657.94949050652,151292.51037326534
103911.48134339573,487045.56048565096
157287.15308221505,525054.1610603158
347329.3361561009,727219.6299637555
123470.04805318365,229380.88181749254
122797.20094226679,582425.0275305795
196954.08437965214,308191.3590835962
94590.5060573128,441018.6509179274
85034.65293587297,152774.53790830978
118204.66867164391,502873.6024754938
124631.12399384067,553632.9616878142
169648.67024741604,475452.5683594172
117225.3215093564,348042.76095688064
155585.65273082434,398185.7694330983
93897.34387232477,645185.5125191812
149941.22833734937,426875.14126444916
77393.74539087337,296754.8941259589
97298.49743281078,581383.2135911611
172275.59957208857,1006349.4830198111
145220.53416664278,380425.4963415573
131874.83864876995,634801.9328219051
145338.8563797799,472279.4464393399
122276.91234602309,258635.25795945554
87839.53511905605,268892.8706381996
135611.27320923217,334992.99829535495
105152.43312164521,303308.31044409546
92239.36148273677,236333.60598736617
178093.1842610564,1310949.8843250605
159538.2324726251,700846.4056331696
131267.30823411548,304763.47365470463
183588.1081723721,781613.3145380844
161746.00267341896,574371.760263066
120541.52885723682,334066.7347036202
139992.15025904262,626647.0074707586
127699.36882584284,472229.84917921934
123487.64130971601,324243.65032321186
118626.14320863735,463789.6431785117
83755.82403217652,259310.23552131894
77708.86074125937,379041.8760191808
106953.91894848442,275680.4171710784
153914.4262877837,305440.9897384825
102701.38353924458,530097.7646568256
136891.18347581828,259709.28370957982
189257.1512164921,451999.84313377243
126955.03715741097,430119.56647485256
254441.9182513792,407724.12689096516
182313.96110338482,401143.96907608915
187522.6991060555,856656.6504255313
175363.5095017738,301792.93859783385
194202.52162969045,211566.5557312387
106166.15013083864,317571.62536677753
155605.2100677083,774178.083415238
182654.5175397376,477153.09614224103
99711.99040502557,342286.4911496405
100207.40664327763,722914.0848962837
211397.5109489655,179981.67434050166
127202.22425699708,308965.74343554466
141608.91340157297,276048.0571270282
135706.34868660462,422705.7862488606
125591.52913437838,413030.37906709756
69837.63089226387,282938.0686392115
160112.23087055524,389408.8694983289
114088.05788076745,438644.3122207655
143269.96206697435,525434.2733300969
146101.62464293657,321817.031600083
118851.06908259864,422456.52520925197
143855.19701199513,332698.2600541587
134491.8261444106,710029.5192506063
141785.32554905303,551665.772221283
69895.01641863643,224489.83296110725
92033.0897177903,306287.4758540716
166862.04068278792,250771.1719178366
57994.46586133381,291258.7193031062
154469.48670574604,333608.3580486665
161384.97236284544,571913.7290361122
149718.34696507157,492506.08136175526
112896.75683130755,556528.4818134635
117801.11646492661,376447.13344909245
90460.8178468002,244509.7647091537
117853.90306267675,530805.7577791511
141707.5705304511,506929.7285006201
157389.4268274535,399137.76459706255
135482.94745710012,723418.7941374414
168639.78432546786,556821.8753600444
121227.34308267952,515563.55063133355
92392.55029773396,375007.7079541656
149876.39529488617,484601.3652278829
142536.77407205824,667192.0117766255
120589.89417667201,375884.66009613895
115925.67503925621,482623.06537880324
124753.38363637596,446508.1934036935
105458.26133514699,341820.99989646574
107882.74925970461,713319.688496223
147523.25628982336,415891.14173876325
107003.69166608751,314106.1181336273
161673.98394095438,425164.81276216364
171078.34122679516,341071.54590533715
116004.41463864576,428387.9285237762
111576.44392999358,500375.4553962758
106368.93154853415,744004.3921774649
142905.2817219057,284232.25619253435
114520.59801576775,256551.7500775485
110211.88554716171,330799.60057211434
159404.26891205198,513127.56908038026
109742.63284991145,534400.5760003249
148319.9803651404,408189.6168004353
96603.52310141936,225284.41589362838
206192.3760700544,292208.8876212951
121026.79620309928,301098.3225893011
130256.60801153029,314392.15787810966
189754.3075647784,823190.9930458198
186763.04924810777,704106.9857793258
199132.65427559282,647310.9403256344
112375.3696248337,340568.208837539
231201.41918071252,438376.22128955816
109371.36191588227,519276.03448546265
141583.3826526263,336618.29776686634
170922.76877127748,399519.0627618654
144548.1134357563,281060.42027222534
112918.77242400222,540653.5304700312
127379.41218273428,414173.52500086493
108952.23185603514,739258.4710431884
108816.04479971954,396308.10784009297
94684.8373489888,361280.67480318254
135573.94980798455,393126.21504202834
196057.34572247573,345641.8211751812
108838.57406226867,327448.7413413294
233923.76651776594,267055.6866074093
160867.7749134975,699640.6765173171
138281.22039950066,370679.63772363076
81425.10368181077,294208.36630325596
79486.01997949791,359838.92213271273
130028.75387634651,543019.7035307282
78542.55517353,428828.84780125564
198238.52384489376,573252.1348192529
113801.20388403868,826305.7707986642
180342.9025760966,860394.5451816083
139414.24038829363,421587.9631028308
162074.1794958732,533891.3714341796
389381.30176248576,383737.7304714966
123827.56188569071,334064.87301603885
121303.73210552803,293352.0554465863
115104.79271188793,249272.75579924326
114890.18140897684,297391.5462396434
176330.6419905898,501079.2517648792
117071.71439019659,498228.7389711225
103340.7564808441,744493.0587733779
140574.37936869974,343343.4348964176
123989.14287130901,285050.84616269986
128755.31637182554,510341.39777206164
96790.21401551076,646637.6946342557
123476.42015578075,451255.8191565485
186555.64624879212,309883.46421312925
170595.27922281178,458101.02251630067
180054.79271383348,421509.2128602931
190221.16606601418,314332.1200160458
146557.02538074378,506716.5808124403
221364.86019505968,520689.65033326106
111367.31035736918,386443.18781766086
102075.23706428391,268989.9388800972
121615.03774470183,301954.49494526663
155572.105882461,390507.1174730803
133243.41887152792,283724.09249558585
135046.1178296783,417001.74297487084
91999.52908965788,345570.13359571167
172908.34753978613,1546163.126494863
128195.85475871095,799420.9980393283
90304.403738735,375746.43915675103
113424.91202644838,412356.6897995802
144242.78296410345,915810.4416481713
147160.44002676752,545092.0177781329
85680.41735084854,462149.43285349035
132780.1550542016,556154.1369146118
111012.2170501376,301693.7120599459
225308.2180537884,206050.0324809809
108231.54979633377,260941.1457375025
111024.4824065074,563247.8805216609
115692.31292149563,421927.0488512261
119446.13492435515,604410.4065496121
133663.81979378324,415313.05374782527
120499.7907649543,1023704.498708395
188980.9796402809,339713.14424415014
103561.28536423873,414409.73547143245
151059.37801350333,503071.6428754314
124755.41364316395,513924.22455177165
196209.4115333682,536163.8764174131
111551.30131367849,926711.1908099254
179292.24332029035,252563.9987296209
90949.94646016427,266412.9291219471
180206.42128320702,329997.5781001784
106097.6307256568,183795.8749984286
144487.62794833785,338407.30914420076
134799.70314944407,237060.34112099063
89766.15790990423,406395.8857553997
191734.39579796063,469799.00187065656
123378.7878813573,356775.98649273714
93570.50484600198,369354.6477206917
145914.13333343423,408602.46650757716
210998.00488655278,373580.447251222
204272.45187226948,439329.3506135644
114770.62577422977,409507.43111693347
108787.09255126998,277902.6941536595
119845.02970463326,288457.3551732143
106445.54471262432,331217.523214645
128781.7082300228,331538.13945284503
60277.347652738696,413091.9665349632
132283.44243390718,223985.47829688972
117775.16182062936,764428.2898952303
149029.11193354442,429673.0126195959
158019.28265409832,302151.8913757286
178967.77595440284,554329.1242990165
108500.65927222004,424689.0574903243
109619.60189427595,366416.5753395928
123467.91111020689,368574.0642670523
119873.52387322189,323254.89276470774
154286.2764816474,489504.308450883
103073.40057135723,300414.16669239214
109421.29807694169,677921.414129436
92576.17512367769,354022.69777738996
98388.29259247248,479961.4514959028
211448.44922577438,741959.3574672516
140713.6250859803,210242.91107202513
125504.78645743124,438456.7276085128
178607.0480582031,318307.7303989419
86039.83600026445,487886.82969035604
131980.65332182622,703719.6182980614
117904.95854175062,461138.6797510538
114649.9849970757,338760.2317835713
93212.88037282311,417719.2933448779
103496.72602963448,368956.685356654
99139.37567908234,294189.066407889
206118.7851443626,432020.449194938
274265.1346804618,358746.15935890924
165165.48658900682,423819.76164445735
305292.84001939197,528924.5973941768
154521.81618793207,430721.038214317
108253.28944090058,296675.3135703368
112135.11401453735,491609.06321661116
